iter	RMSE
1241	0.07921260117
1242	0.07917624704
1243	0.07914414385
1244	0.07912059331
1245	0.07910407546
1246	0.07908672714
1247	0.07906707558
1248	0.07902928639
1249	0.07899639384
1250	0.07895965681
1251	0.0789259677
1252	0.07888763289
1253	0.07885909128
1254	0.07881985308
1255	0.07878843552
1256	0.07875557369
1257	0.07872750038
1258	0.07869808539
1259	0.07866606869
1260	0.07863869408
1261	0.07860386943
1262	0.07857522543
1263	0.07855354072
1264	0.07852920498
1265	0.07850416337
1266	0.07847405848
1267	0.07845760485
1268	0.07843220467
1269	0.07840234699
1270	0.07837522401
1271	0.0783427153
1272	0.07831471135
1273	0.07828775389
1274	0.07826173977
1275	0.07823926684
1276	0.07822868996
1277	0.07820380085
1278	0.07818992859
1279	0.07816796919
1280	0.07813411427
1281	0.07811026323
1282	0.07806324025
1283	0.07804276392
1284	0.07802229129
1285	0.07799800531
1286	0.07795549457
1287	0.07792674583
1288	0.07790305872
1289	0.0778882094
1290	0.07785910567
1291	0.07783778664
1292	0.07779851777
1293	0.07777712514
1294	0.07776009268
1295	0.07773224698
1296	0.07769686883
1297	0.07766781529
1298	0.07764876315
1299	0.0776133938
1300	0.07758910427
1301	0.07756822427
1302	0.07755016554
1303	0.07752633882
1304	0.07750785237
1305	0.0774811841
1306	0.07746289999
1307	0.07742791293
1308	0.0774005305
1309	0.07738106291
1310	0.07733200566
1311	0.07729898381
1312	0.07726964948
1313	0.07725000989
1314	0.07722618322
1315	0.07720323347
1316	0.07716999341
1317	0.07713714153
1318	0.0770983647
1319	0.07706976584
1320	0.07704731679
1321	0.07701957344
1322	0.07699965764
1323	0.07697498918
1324	0.07693217957
1325	0.0769073985
1326	0.07688433097
1327	0.0768670624
1328	0.07684198368
1329	0.07681227246
1330	0.07678689202
1331	0.07676298436
1332	0.07674938705
1333	0.07673081873
1334	0.07670605232
1335	0.07668245877
1336	0.0766473568
1337	0.07660905588
1338	0.07658108258
1339	0.07656375509
1340	0.07652944174
1341	0.0765011678
1342	0.07647375458
1343	0.0764439808
1344	0.07641530546
1345	0.07637671782
1346	0.07636058145
1347	0.0763195148
1348	0.07629385173
1349	0.07626638459
1350	0.07623463183
1351	0.07621508821
1352	0.07618441222
1353	0.07615612479
1354	0.07612819232
1355	0.07609884673
1356	0.0760732024
1357	0.07605320313
1358	0.07602682846
1359	0.07599841724
1360	0.07596302019
1361	0.07593042367
1362	0.07589630269
1363	0.07586573269
1364	0.07583733028
1365	0.07581898221
1366	0.07579783146
1367	0.0757885511
1368	0.07576907522
1369	0.0757300227
1370	0.0756950467
1371	0.07566766671
1372	0.0756325872
1373	0.0756130817
1374	0.07557285517
1375	0.07554903893
1376	0.07553161668
1377	0.07551174339
1378	0.07549175381
1379	0.07547118369
1380	0.07544761768
1381	0.07542183225
1382	0.07540194187
1383	0.07538047043
1384	0.07534374739
1385	0.07532000321
1386	0.07530103294
1387	0.07525139194
1388	0.07522585563
1389	0.07520251374
1390	0.07517461241
1391	0.0751500655
1392	0.07513566142
1393	0.07512440209
1394	0.07509975231
1395	0.07507228377
1396	0.07504241778
1397	0.07501316166
1398	0.074988981
1399	0.07495179524
1400	0.07492374142
1401	0.07489116296
1402	0.07485928787
1403	0.0748279997
1404	0.07478558727
1405	0.07474761707
1406	0.07470919091
1407	0.0746876503
1408	0.07465178863
1409	0.07463711081
1410	0.07461651408
1411	0.07458937398
1412	0.07457104061
1413	0.07454349771
1414	0.07450427136
1415	0.07448681855
1416	0.07446784241
1417	0.07444158049
1418	0.07439147821
1419	0.07437177631
1420	0.07435058572
1421	0.07433505443
1422	0.07430090169
1423	0.07427147834
1424	0.07423445982
1425	0.07421264343
1426	0.07418109694
1427	0.07414585912
1428	0.07412269849
1429	0.07410015361
1430	0.07408001905
1431	0.07405561987
1432	0.07403677082
1433	0.07402140247
1434	0.07398827046
1435	0.07396609021
1436	0.07394583387
1437	0.07391382113
1438	0.07388978946
1439	0.07385694101
1440	0.07382997591
1441	0.07380762269
1442	0.07377241178
1443	0.07374089395
1444	0.07371763324
1445	0.07369247009
1446	0.07367053887
1447	0.07364586992
1448	0.07362266137
1449	0.07359596627
1450	0.07357478367
1451	0.07354869601
1452	0.07352710993
1453	0.07350612739
1454	0.07348211163
1455	0.07346661238
1456	0.07344265852
1457	0.07340789015
1458	0.07338644357
1459	0.07334572549
1460	0.07331155591
1461	0.0732825267
1462	0.07323675319
1463	0.07320610142
1464	0.07317726077
1465	0.07315553619
1466	0.07313075337
1467	0.07309991884
1468	0.07308098143
1469	0.07305903342
1470	0.0730268756
1471	0.07300118282
1472	0.07297978306
1473	0.07295596152
1474	0.07292264184
1475	0.07289727334
1476	0.07287841741
1477	0.0728505248
1478	0.0728128173
1479	0.07279185098
1480	0.07276999267
1481	0.07275132188
1482	0.07271226808
1483	0.07268735308
1484	0.07264495821
1485	0.07261067818
1486	0.07258040335
1487	0.07255269285
1488	0.07252592158
1489	0.07249014664
1490	0.07244558425
1491	0.07242024025
1492	0.0723727856
1493	0.07233715485
1494	0.07231390106
1495	0.0722845845
1496	0.07226201087
1497	0.07223362437
1498	0.07220977912
1499	0.07218263947
1500	0.07214639683
1501	0.07212883852
1502	0.07210454481
1503	0.07208899327
1504	0.07206306721
1505	0.07203994779
1506	0.07201456671
1507	0.07198975249
1508	0.0719813496
1509	0.07195700894
1510	0.07193678476
1511	0.07190315421
1512	0.07188152231
1513	0.07184368275
1514	0.07180631482
1515	0.07179478402
1516	0.07176629116
1517	0.07173109945
1518	0.07171463682
1519	0.07170141821
1520	0.07168584378
1521	0.07167287391
1522	0.0716372169
1523	0.07161259667
1524	0.07158656946
1525	0.07156648103
1526	0.07153759505
1527	0.07152014818
1528	0.07149285384
1529	0.07146574959
1530	0.07145063204
1531	0.07142614288
1532	0.07140745285
1533	0.07138389744
1534	0.07136831069
1535	0.07135125318
1536	0.07132012968
1537	0.07129378833
1538	0.07127837484
1539	0.07124864306
1540	0.07121727938
1541	0.07119719666
1542	0.07117611684
1543	0.07115166743
1544	0.07112763709
1545	0.07110016316
1546	0.07107374726
1547	0.07106714197
1548	0.0710330359
1549	0.07099547477
1550	0.070957806
1551	0.07093061401
1552	0.07091046524
1553	0.07089364263
1554	0.07086543969
1555	0.07084629992
1556	0.07082689773
1557	0.07080772402
1558	0.07078404312
1559	0.07075314321
1560	0.07072723893
1561	0.07071131175
1562	0.07068592546
1563	0.07066649644
1564	0.07064338158
1565	0.07062785644
1566	0.07060060175
1567	0.07057028745
1568	0.07054648693
1569	0.07052319294
1570	0.07049347173
1571	0.07046767003
1572	0.07043741625
1573	0.07040700547
1574	0.07038598466
1575	0.07036332986
1576	0.07033564104
1577	0.07030603031
1578	0.07027993791
1579	0.07025170567
1580	0.07023359099
1581	0.07021891127
1582	0.07018792509
1583	0.07017253107
1584	0.07014405083
1585	0.07011715383
1586	0.07009221441
1587	0.07007077989
1588	0.07004232149
1589	0.07001893719
1590	0.06999870352
1591	0.06997313926
1592	0.06994447673
1593	0.06991880438
1594	0.06989510313
1595	0.0698622712
1596	0.06983880197
1597	0.06981569247
1598	0.06978988768
1599	0.06976680277
1600	0.0697364638
1601	0.06971518104
1602	0.06969340544
1603	0.06967861835
1604	0.06963927896
1605	0.06961834185
1606	0.06959841125
1607	0.06957661159
1608	0.06956022429
1609	0.0695464091
1610	0.06952209831
1611	0.06949285505
1612	0.06947346726
1613	0.06943715107
1614	0.06940593241
1615	0.06937751685
1616	0.06935645826
1617	0.06933195221
1618	0.06931517275
1619	0.06929528065
1620	0.06927832444
1621	0.06926522897
1622	0.06924197847
1623	0.06922717255
1624	0.06920255696
1625	0.06918497186
1626	0.06915033579
1627	0.06912694109
1628	0.06909361105
1629	0.06906843945
1630	0.0690499856
1631	0.06903388571
1632	0.06899059941
1633	0.06897566892
1634	0.06894520185
1635	0.06892332646
1636	0.06887741069
1637	0.0688535229
1638	0.06882565866
1639	0.06880115486
1640	0.06875787434
1641	0.06872643427
1642	0.06871291036
1643	0.06868037656
1644	0.06865370318
1645	0.06863014943
1646	0.0686001728
1647	0.06857948092
1648	0.06855253866
1649	0.0685198702
1650	0.06848447678
1651	0.06846453982
1652	0.06844564642
1653	0.06842721675
1654	0.06840629654
1655	0.06836795563
1656	0.06834085965
1657	0.0683128374
1658	0.06829797966
1659	0.06827299379
1660	0.06825462739
1661	0.06823076141
1662	0.06820596514
1663	0.06818436475
1664	0.06815600499
1665	0.06814403729
1666	0.06812759678
1667	0.0681121866
1668	0.06809271818
1669	0.06805587625
1670	0.06803415614
1671	0.0680090907
1672	0.06799335577
1673	0.06797306319
1674	0.06794805912
1675	0.06792619665
1676	0.0678892423
1677	0.06786213054
1678	0.06782849037
1679	0.06780108646
1680	0.06777781044
1681	0.06776160755
1682	0.06771804516
1683	0.06769323153
1684	0.06767356308
1685	0.06764939118
1686	0.06762328255
1687	0.06760264448
1688	0.06758252241
1689	0.06756758261
1690	0.06754181319
1691	0.06750489256
1692	0.06749041803
1693	0.06746924423
1694	0.06744286382
1695	0.06741355444
1696	0.06737729048
1697	0.06735142097
1698	0.06732332244
1699	0.06730122731
1700	0.06728801515
1701	0.06725420286
1702	0.06723611737
1703	0.06721171718
1704	0.06719063771
1705	0.06716604194
1706	0.0671391295
1707	0.06712012041
1708	0.06710541313
1709	0.06707342857
1710	0.06704482664
1711	0.06702000789
1712	0.06700043419
1713	0.06698169449
1714	0.06695447157
1715	0.06693616086
1716	0.0669193535
1717	0.0668796461
1718	0.06686043999
1719	0.06684345899
1720	0.06681502896
1721	0.06679063655
1722	0.06676210583
1723	0.06674778593
1724	0.06672624531
1725	0.06670413189
1726	0.06668595008
1727	0.06666315753
1728	0.06662577301
1729	0.06660374673
1730	0.06657035589
1731	0.0665485609
1732	0.06652354009
1733	0.06649598509
1734	0.06646880052
1735	0.06645077211
1736	0.06642428306
1737	0.0664059543
1738	0.06638018034
1739	0.06636168878
1740	0.06633544833
1741	0.06631269039
1742	0.06629608869
1743	0.06627662097
1744	0.06625714562
1745	0.06623905071
1746	0.06621359662
1747	0.06618510799
1748	0.06616877747
1749	0.06615457845
1750	0.06613284112
1751	0.06610170755
1752	0.06608105825
1753	0.06606222057
1754	0.06604548046
1755	0.06602040968
1756	0.06601007629
1757	0.06598584078
1758	0.06596269893
1759	0.0659292595
1760	0.06590152104
1761	0.06588333181
1762	0.06586563437
1763	0.06583603078
1764	0.06581425165
1765	0.06579341539
1766	0.0657647093
1767	0.0657357544
1768	0.06571982062
1769	0.06568668932
1770	0.06567062113
1771	0.06565277225
1772	0.06563453604
1773	0.0656153661
1774	0.06559088812
1775	0.06555755324
1776	0.0655374439
1777	0.06552216867
1778	0.06549045775
1779	0.06546955727
1780	0.0654475111
1781	0.06542229904
1782	0.06539568873
1783	0.06536667972
1784	0.06534379087
1785	0.06531912651
1786	0.06529790681
1787	0.06526859063
1788	0.06523981699
1789	0.06521207216
1790	0.06519654542
1791	0.06517275781
1792	0.06515933319
1793	0.06513228827
1794	0.06510651249
1795	0.06508485606
1796	0.06505764978
1797	0.06502878054
1798	0.06499146088
1799	0.06495793922
1800	0.0649469117
1801	0.06492093806
1802	0.06490445535
1803	0.06488082587
1804	0.06485981159
1805	0.06483696234
1806	0.06481929809
1807	0.06478930636
1808	0.06476183173
1809	0.06474021514
1810	0.06473050396
1811	0.06470434588
1812	0.06468888698
1813	0.06466168121
1814	0.06464058072
1815	0.06462343475
1816	0.06459855003
1817	0.06457137679
1818	0.06454562861
1819	0.06452692367
1820	0.0645028791
1821	0.06449117313
1822	0.06445885391
1823	0.06443814267
1824	0.06442063781
1825	0.06439453002
1826	0.06437488585
1827	0.06435167884
1828	0.06433353435
1829	0.06432026188
1830	0.06430607578
1831	0.06429465929
1832	0.0642680426
1833	0.0642322381
1834	0.06421159008
1835	0.06418462106
1836	0.06416594949
1837	0.06414876318
1838	0.06413144865
1839	0.06411366843
1840	0.06408748813
1841	0.06406639232
1842	0.06403784503
1843	0.06401878949
1844	0.06398740893
1845	0.06396861685
1846	0.06394707082
1847	0.06393127745
1848	0.06390304883
1849	0.06387819868
1850	0.06384718278
1851	0.06382227928
1852	0.06378656344
1853	0.06376673426
1854	0.06374194927
1855	0.06372774991
1856	0.06371041202
1857	0.06369149887
1858	0.06367148034
1859	0.06366438345
1860	0.06363717273
1861	0.06361485186
1862	0.06359720595
1863	0.06357919169
1864	0.06355392314
1865	0.06353251651
1866	0.0635096293
1867	0.0634818309
1868	0.0634639008
1869	0.06344414838
1870	0.06341522726
1871	0.06338536455
1872	0.06336183877
1873	0.06333659244
1874	0.06329804802
1875	0.06327321015
1876	0.063258473
1877	0.06323602964
1878	0.06320427626
1879	0.06316616424
1880	0.06315373634
1881	0.06313249885
1882	0.06311256193
1883	0.06308825242
1884	0.06307207638
1885	0.06304753109
1886	0.06302310202
1887	0.06299973371
1888	0.06298017226
1889	0.06296648816
1890	0.06294394956
1891	0.06291513406
1892	0.0628959139
1893	0.06285869293
1894	0.06283610983
1895	0.06281213489
1896	0.06279091652
1897	0.06277256215
1898	0.0627453418
1899	0.06272050043
1900	0.06269894094
1901	0.06267460379
1902	0.06264046948
1903	0.06262431664
1904	0.06260792952
1905	0.06259051274
1906	0.06255832946
1907	0.06252785906
1908	0.06250245066
1909	0.06247932826
1910	0.06245819649
1911	0.06243765587
1912	0.06241750032
1913	0.06240215432
1914	0.06237497722
1915	0.06234861007
1916	0.06232638717
1917	0.06229975895
1918	0.06228638868
1919	0.06226731123
1920	0.06224237989
1921	0.06221863525
1922	0.06219301491
1923	0.06216572243
1924	0.06213801484
1925	0.06211276924
1926	0.06207342657
1927	0.06203187727
1928	0.06200923528
1929	0.06198616809
1930	0.06196557928
1931	0.06193927046
1932	0.06191313971
1933	0.06188478638
1934	0.0618558034
1935	0.06182987295
1936	0.06180854294
1937	0.0617813186
1938	0.06175221847
1939	0.06171768947
1940	0.06168970974
1941	0.06167040127
1942	0.06164827811
1943	0.06162980701
1944	0.06161133547
1945	0.06157346822
1946	0.06154838034
1947	0.0615190937
1948	0.06150058932
1949	0.06148699987
1950	0.06146750175
1951	0.06144488239
1952	0.06141293962
1953	0.06138621365
1954	0.06137266248
1955	0.06135289045
1956	0.06133581639
1957	0.06131201319
1958	0.06128930226
1959	0.06127316121
1960	0.06124628411
1961	0.06121894198
1962	0.06118895044
1963	0.0611716999
1964	0.0611561693
1965	0.0611379859
1966	0.06110866305
1967	0.0610953626
1968	0.06108101788
1969	0.061061531
1970	0.06103928607
1971	0.06101600782
1972	0.06099126899
1973	0.06095381097
1974	0.06093528209
1975	0.06092247895
1976	0.06089049798
1977	0.06087283211
1978	0.06085216894
1979	0.06082484317
1980	0.06080346177
1981	0.06079197125
1982	0.06075531292
1983	0.06072525932
1984	0.06070728226
1985	0.06068309305
1986	0.06066419475
1987	0.0606331813
1988	0.06061291626
1989	0.06059034062
1990	0.06055732221
1991	0.06054371136
1992	0.06051213576
1993	0.06049691294
1994	0.06047596217
1995	0.06044406508
1996	0.06041645435
1997	0.06039340844
1998	0.0603690166
1999	0.06034175802
2000	0.06031942046
2001	0.06030401578
2002	0.06028612611
2003	0.06026418542
2004	0.06024840693
2005	0.06022767425
2006	0.06020473652
2007	0.06018494226
2008	0.06016496748
2009	0.06015299881
2010	0.06013873722
2011	0.06011520633
2012	0.0600919809
2013	0.06007315479
2014	0.06004459562
2015	0.06002633066
2016	0.05999976097
2017	0.05998888798
2018	0.05996155159
2019	0.05993598844
2020	0.05991826075
2021	0.05989904596
2022	0.05987367616
2023	0.05985509166
2024	0.05983437995
2025	0.05981443622
2026	0.05980023483
2027	0.05977490465
2028	0.05975102138
2029	0.05973571118
2030	0.05971504054
2031	0.05969155668
2032	0.05968033076
2033	0.05965973659
2034	0.05963743485
2035	0.05961974541
2036	0.05958317016
2037	0.0595650137
2038	0.05954644396
2039	0.05952230466
2040	0.05950659466
2041	0.0594820008
2042	0.05946846066
2043	0.0594489532
2044	0.0594305357
2045	0.05940797026
2046	0.0593886136
2047	0.05935714455
2048	0.05933492519
2049	0.0593059862
2050	0.05928307017
2051	0.05926425494
2052	0.05924282134
2053	0.05920835722
2054	0.05918360946
2055	0.05916563254
2056	0.05915086485
2057	0.05912486184
2058	0.05908784622
2059	0.05906646114
2060	0.0590396984
2061	0.05901926316
2062	0.05900133129
2063	0.0589703134
2064	0.05894931926
2065	0.05892875095
2066	0.05891484282
2067	0.05889360403
2068	0.0588663077
2069	0.05883878853
2070	0.05881776632
2071	0.05879942446
2072	0.05877762292
2073	0.05876054973
2074	0.05874101185
2075	0.05872940629
2076	0.05869376997
2077	0.05867432114
2078	0.05864873631
2079	0.05863234143
2080	0.05860944193
2081	0.05858961519
2082	0.05856245876
2083	0.05854512281
2084	0.05851806184
2085	0.05849223119
2086	0.05846342947
2087	0.05844303963
2088	0.05842926175
2089	0.0584122476
2090	0.05839826622
2091	0.05837979982
2092	0.05836016366
2093	0.05833549262
2094	0.05831300788
2095	0.05830086493
2096	0.05827919323
2097	0.05826608348
2098	0.05824553516
2099	0.05823031543
2100	0.05820694589
2101	0.05818152605
2102	0.05816340064
2103	0.0581301304
2104	0.05811119459
2105	0.05808260632
2106	0.05806502185
2107	0.05804427331
2108	0.05801499396
2109	0.05799387923
2110	0.05797992376
2111	0.05796279609
2112	0.05794296476
2113	0.05791660796
2114	0.05789664197
2115	0.05786086506
2116	0.05783566229
2117	0.05780741385
2118	0.057788742
2119	0.05776461516
2120	0.05774382037
2121	0.05773116783
2122	0.05771342636
2123	0.05769445689
2124	0.0576753561
2125	0.05764042809
2126	0.05761882767
2127	0.05759701584
2128	0.05756551582
2129	0.05753846297
2130	0.05751244027
2131	0.05748573334
2132	0.05746729101
2133	0.05744949931
2134	0.05743497908
2135	0.05741542927
2136	0.05739207905
2137	0.05737154581
2138	0.05735675886
2139	0.0573207727
2140	0.05729664498
2141	0.05726289728
2142	0.0572370257
2143	0.05721920889
2144	0.05720419413
2145	0.0571808638
2146	0.05715956684
2147	0.05713341562
2148	0.05711587309
2149	0.05709950287
2150	0.05706934916
2151	0.05705552234
2152	0.05704026956
2153	0.0570286755
2154	0.05700451209
2155	0.05698668567
2156	0.05696567013
2157	0.0569481047
2158	0.05693211644
2159	0.05691304993
2160	0.0568837912
2161	0.05685532331
2162	0.05682913819
2163	0.05681227703
2164	0.05679330918
2165	0.05677791497
2166	0.05675102734
2167	0.05673922694
2168	0.05671641539
2169	0.05669377253
2170	0.05666807093
2171	0.05665546701
2172	0.05664069265
2173	0.05662053726
2174	0.05659799297
2175	0.05657837588
2176	0.05655936769
2177	0.05653585845
2178	0.05651586798
2179	0.05649238718
2180	0.056465537
2181	0.05645270484
2182	0.05643605659
2183	0.05641880571
2184	0.0563956221
2185	0.05638205897
2186	0.05636058891
2187	0.0563400137
2188	0.05631504912
2189	0.05628652714
2190	0.05626383454
2191	0.05623203855
2192	0.05620784151
2193	0.05619308928
2194	0.05616416693
2195	0.05614546469
2196	0.05613541748
2197	0.05611602698
2198	0.05609973771
2199	0.05607453801
2200	0.05604701669
2201	0.05602079772
2202	0.0560035597
2203	0.05598217414
2204	0.05595128215
2205	0.05592764338
2206	0.0559134828
2207	0.05589669373
2208	0.05587955302
2209	0.05585701915
2210	0.05583676595
2211	0.05581120323
2212	0.05579267569
2213	0.05577687424
2214	0.05575020508
2215	0.0557269845
2216	0.05571389829
2217	0.05569577714
2218	0.05567487365
2219	0.0556629918
2220	0.05562770636
2221	0.05560461106
2222	0.05558709077
2223	0.05557184446
2224	0.05555687647
2225	0.05553592562
2226	0.0555207586
2227	0.05549918913
2228	0.05548696367
2229	0.055467283
2230	0.05544360866
2231	0.0554192127
2232	0.05540086876
2233	0.05538097915
2234	0.0553601216
2235	0.05534206102
2236	0.05532168942
2237	0.05529814593
2238	0.05527850254
2239	0.05524937658
2240	0.05522347698
2241	0.05519862705
2242	0.05517892365
2243	0.05515254236
2244	0.05513176758
2245	0.05511418911
2246	0.05508949646
2247	0.05506928754
2248	0.05505025638
2249	0.05502867541
2250	0.05500915283
2251	0.05498619248
2252	0.0549537005
2253	0.05493940908
2254	0.05491724444
2255	0.05488670283
2256	0.0548736295
2257	0.05485054849
2258	0.05482701751
2259	0.05480171206
2260	0.05478352147
2261	0.05476556206
2262	0.05474732088
2263	0.05472834576
2264	0.05470389061
2265	0.05469400574
2266	0.05467425323
2267	0.05465473165
2268	0.05463705503
2269	0.0546050161
2270	0.05458731925
2271	0.054568367
2272	0.05455017372
2273	0.05453354626
2274	0.05451653925
2275	0.05450102888
2276	0.05448310357
2277	0.05446818521
2278	0.05445198672
2279	0.05442531881
2280	0.05440800691
2281	0.05438524023
2282	0.05436399639
2283	0.05434372014
2284	0.05431912228
2285	0.05429966263
2286	0.05427068431
2287	0.05425536929
2288	0.05424638154
2289	0.0542322113
2290	0.05421196188
2291	0.05419604754
2292	0.05417986307
2293	0.05416743294
2294	0.05414757393
2295	0.05412241426
2296	0.05409568555
2297	0.05406636407
2298	0.05405055413
2299	0.05403417695
2300	0.0540123719
2301	0.05398301646
2302	0.05396552778
2303	0.05394809837
2304	0.05392667554
2305	0.05391106088
2306	0.05389374905
2307	0.05387334384
2308	0.05385750352
2309	0.05383889632
2310	0.05382097952
2311	0.05380638466
2312	0.0537868159
2313	0.05376765446
2314	0.05374135519
2315	0.05371874956
2316	0.05370160937
2317	0.05368085342
2318	0.05366717778
2319	0.05364813462
2320	0.05363051086
2321	0.05361118051
2322	0.05359020548
2323	0.05357074889
2324	0.0535613236
2325	0.0535474261
2326	0.0535302771
2327	0.05350761632
2328	0.0534882324
2329	0.05346782568
2330	0.05344239413
2331	0.05341735641
2332	0.05340048003
2333	0.05337893705
2334	0.05335569792
2335	0.05333550058
2336	0.05331740896
2337	0.053299204
2338	0.05328344635
2339	0.05326164216
2340	0.05324011417
2341	0.05322454636
2342	0.05320466232
2343	0.05319285897
2344	0.05316832853
2345	0.05314554381
2346	0.0531222428
2347	0.05310279195
2348	0.0530834415
2349	0.05306783402
2350	0.05305541312
2351	0.0530317005
2352	0.0530187787
2353	0.05298489805
2354	0.05295787138
2355	0.05294887275
2356	0.0529337246
2357	0.05291366239
2358	0.05289671427
2359	0.05287492079
2360	0.05285535315
2361	0.05284174531
2362	0.05282177061
2363	0.05280313558
2364	0.05278263103
2365	0.05277339173
2366	0.05275808693
2367	0.05274169779
2368	0.05272608504
2369	0.05269878679
2370	0.05268337251
2371	0.05266666065
2372	0.05265008003
2373	0.05263775823
2374	0.05261627605
2375	0.05259871443
2376	0.05258452325
2377	0.05256925803
2378	0.05254974258
2379	0.05252671888
2380	0.05250557334
2381	0.05248387434
2382	0.05247238368
2383	0.05245741898
2384	0.0524447514
